sender,sender_type,sender_id,timestamp,meta,,Blank,DownLeft1,DownLeft2,DownLeft3,DownLeft4,DownLeft5,DownLeft6,DownRight1,DownRight2,DownRight3,DownRight4,DownRight5,DownRight6,FoodHabits_Fru_item1,FoodHabits_Fru_item2,FoodHabits_Fru_item3,FoodHabits_Fru_item4,FoodHabits_Fru_item5,FoodHabits_Fru_item6,FoodHabits_Fru_item7,FoodHabits_Meat_item1,FoodHabits_Meat_item2,FoodHabits_Meat_item3,FoodHabits_Meat_item4,FoodHabits_Meat_item5,FoodHabits_Meat_item6,FoodHabits_Meat_item7,FoodHabits_Swe_item1,FoodHabits_Swe_item2,FoodHabits_Swe_item3,FoodHabits_Swe_item4,FoodHabits_Swe_item5,FoodHabits_Swe_item6,FoodHabits_Swe_item7,FoodHabits_Veg_item1,FoodHabits_Veg_item2,FoodHabits_Veg_item3,FoodHabits_Veg_item4,FoodHabits_Veg_item5,FoodHabits_Veg_item6,FoodHabits_Veg_item7,ImgA,ImgB,LeftBar,PSS_item01,PSS_item02,PSS_item03,PSS_item04,PSS_item05,PSS_item06,PSS_item07,PSS_item08,PSS_item09,PSS_item10,RefA,RefB,RefB1,RefB2,RefB3,RefB4,RefB5,RefB6,RefB7,Ref_PB,RightBar,UpLeft1,UpLeft2,UpLeft3,UpLeft4,UpLeft5,UpLeft6,UpRight1,UpRight2,UpRight3,UpRight4,UpRight5,UpRight6,VarA,VarA1,VarA2,VarA3,VarA4,VarB,VarB1,VarB2,VarB3,VarB4,VarB5,VarB6,Var_PB,attCheck_fileA,attCheck_fileB,attCheck_fileC,attCheck_fileD,attCheck_options,attCheck_valueA,attCheck_valueB,attCheck_valueC,attCheck_valueD,attention_check,block,break1,browser_name,choseL,choseR,consent_form1,consent_form2,consentconfirmation_form1,consentconfirmation_form2,correct,correctResponse,diet,disorder,duration,edu,ended_on,enjoy,full_version,gender,group,hunger,img,imgTask,input_age,input_meal,input_occ,input_remark,lateRespFeed,list,major_version,message,mixQ_item1,mixQ_item2,mixQ_item3,mixQ_item4,mixQ_item5,name,navigator_appName,navigator_userAgent,os,pracQ1_IDa,pracQ1_IDb,pracQ1_IDc,pracQ1_IDd,pracQ1_optionA,pracQ1_optionB,pracQ1_optionC,pracQ1_optionD,pracQ1_valueA,pracQ1_valueB,pracQ1_valueC,pracQ1_valueD,pracQ2_IDa,pracQ2_IDb,pracQ2_IDc,pracQ2_optionA,pracQ2_optionB,pracQ2_optionC,pracQ2_valueA,pracQ2_valueB,pracQ2_valueC,pracQ4_IDa,pracQ4_IDb,pracQ4_IDc,pracQ4_IDd,pracQ4_optionA,pracQ4_optionB,pracQ4_optionC,pracQ4_optionD,pracQ4_valueA,pracQ4_valueB,pracQ4_valueC,pracQ4_valueD,pracQ5_IDa,pracQ5_IDb,pracQ5_IDc,pracQ5_IDd,pracQ5_optionA,pracQ5_optionB,pracQ5_optionC,pracQ5_optionD,pracQ5_valueA,pracQ5_valueB,pracQ5_valueC,pracQ5_valueD,prefHealty,prefUnhealthy,prolific_ID,psessionID,pstudyID,rep,response,response_action,skip,snack,sublock,subtitle,task_difficulty,task_engagement,task_focus,textL,textR,time_commit,time_end,time_render,time_run,time_show,time_switch,trial_count,trial_countO,url,valence
Rating,html.Form,2_4_2_1_0_1,2021-05-24T15:48:22.698Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10954.857000000018,,form submission,,,,unhealthy,,praline.png,,,,,,,,,,,,,,,praline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,132228.72,132228.24000000002,121256.706,121257.95,121273.383,132229.721,,,,42
rating_sequence,flow.Sequence,2_4_2_1_0,2021-05-24T15:48:22.699Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11454.412000000026,,completion,,,,unhealthy,,praline.png,,,,,,,,,,,,,,,praline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,132229.205,132228.24000000002,120757.235,120769.72499999999,120773.828,132229.721,,,,
fixCross,canvas.Screen,2_4_2_1_1_0,2021-05-24T15:48:23.183Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.5200000000186,,timeout,,,,healthy,,grape.png,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,132713.16999999998,132712.588,132213.14,132229.49,132229.721,132729.241,,,,
Rating,html.Form,2_4_2_1_1_1,2021-05-24T15:48:31.334Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8134.673999999999,,form submission,,,,healthy,,grape.png,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,140864.21000000002,140863.915,132712.588,132713.38000000003,132729.241,140871.775,,,,75
rating_sequence,flow.Sequence,2_4_2_1_1,2021-05-24T15:48:31.334Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8634.194000000018,,completion,,,,healthy,,grape.png,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,140864.43000000002,140863.915,132213.14,132229.39500000002,132229.721,140871.775,,,,
fixCross,canvas.Screen,2_4_2_1_2_0,2021-05-24T15:48:31.825Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.3179999999993,,timeout,,,,unhealthy,,chocolate.png,,,,,,,,,,,,,,,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,141354.93000000002,141354.446,140854.91,140864.61000000002,140871.775,141371.093,,,,
Rating,html.Form,2_4_2_1_2_1,2021-05-24T15:48:37.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5325.0470000000205,,form submission,,,,unhealthy,,chocolate.png,,,,,,,,,,,,,,,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,146696.51500000004,146696.14,141354.446,141355.1,141371.093,146699.42,,,,93
rating_sequence,flow.Sequence,2_4_2_1_2,2021-05-24T15:48:37.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5824.36500000002,,completion,,,,unhealthy,,chocolate.png,,,,,,,,,,,,,,,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,146696.895,146696.14,140854.91,140864.55000000002,140871.775,146699.42,,,,
fixCross,canvas.Screen,2_4_2_1_3_0,2021-05-24T15:48:37.653Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.5669999999809,,timeout,,,,unhealthy,,candy.png,,,,,,,,,,,,,,,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,147183.325,147182.313,146682.768,146697.17500000002,146699.42,147198.987,,,,
Rating,html.Form,2_4_2_1_3_1,2021-05-24T15:48:50.516Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12846.73800000007,,form submission,,,,unhealthy,,candy.png,,,,,,,,,,,,,,,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,160046.18500000003,160045.72500000006,147182.313,147183.47,147198.987,160053.602,,,,14
rating_sequence,flow.Sequence,2_4_2_1_3,2021-05-24T15:48:50.517Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13346.305000000051,,completion,,,,unhealthy,,candy.png,,,,,,,,,,,,,,,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,160047.15999999997,160045.72500000006,146682.768,146697.10000000003,146699.42,160053.602,,,,
fixCross,canvas.Screen,2_4_2_1_4_0,2021-05-24T15:48:51.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.4419999999809,,timeout,,,,healthy,,cherry.png,,,,,,,,,,,,,,,cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,160536.88499999998,160536.386,160036.892,160047.53000000006,160053.602,160553.044,,,,
Rating,html.Form,2_4_2_1_4_1,2021-05-24T15:49:01.065Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10041.941000000079,,form submission,,,,healthy,,cherry.png,,,,,,,,,,,,,,,cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,170595.30000000008,170594.98500000007,160536.386,160537.02999999997,160553.044,170610.296,,,,89
rating_sequence,flow.Sequence,2_4_2_1_4,2021-05-24T15:49:01.065Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10541.38300000006,,completion,,,,healthy,,cherry.png,,,,,,,,,,,,,,,cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,170595.52500000005,170594.98500000007,160036.892,160047.46,160053.602,170610.296,,,,
fixCross,canvas.Screen,2_4_2_1_5_0,2021-05-24T15:49:01.563Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.4679999999935,,timeout,,,,healthy,,coconut.png,,,,,,,,,,,,,,,coconut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,171093.62,171093.118,170593.611,170595.71500000005,170610.296,171109.764,,,,
Rating,html.Form,2_4_2_1_5_1,2021-05-24T15:49:12.524Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10944.671000000002,,form submission,,,,healthy,,coconut.png,,,,,,,,,,,,,,,coconut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,182054.74000000005,182054.435,171093.118,171093.79,171109.764,182066.217,,,,62
rating_sequence,flow.Sequence,2_4_2_1_5,2021-05-24T15:49:12.524Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11444.138999999996,,completion,,,,healthy,,coconut.png,,,,,,,,,,,,,,,coconut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,182054.92500000002,182054.435,170593.611,170595.65499999997,170610.296,182066.217,,,,
fixCross,canvas.Screen,2_4_2_1_6_0,2021-05-24T15:49:13.019Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.44999999998254,,timeout,,,,unhealthy,,m&m.png,,,,,,,,,,,,,,,m&m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,182549.625,182549.021,182049.457,182055.04500000007,182066.217,182565.667,,,,
Rating,html.Form,2_4_2_1_6_1,2021-05-24T15:49:30.979Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17943.293000000005,,form submission,,,,unhealthy,,m&m.png,,,,,,,,,,,,,,,m&m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,200509.225,200508.96,182549.021,182549.75999999998,182565.667,200515.673,,,,44
rating_sequence,flow.Sequence,2_4_2_1_6,2021-05-24T15:49:30.979Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18442.742999999988,,completion,,,,unhealthy,,m&m.png,,,,,,,,,,,,,,,m&m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,200509.54,200508.96,182049.457,182055.00500000006,182066.217,200515.673,,,,
fixCross,canvas.Screen,2_4_2_1_7_0,2021-05-24T15:49:31.469Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.32600000000093,,timeout,,,,unhealthy,,chocolate_truffle.png,,,,,,,,,,,,,,,chocolate truffle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,200999.28999999998,200998.342,200499.288,200509.68,200515.673,201014.999,,,,
Rating,html.Form,2_4_2_1_7_1,2021-05-24T15:49:36.042Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4557.246000000043,,form submission,,,,unhealthy,,chocolate_truffle.png,,,,,,,,,,,,,,,chocolate truffle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,205572.50999999995,205572.24500000005,200998.342,200999.87499999997,201014.999,205577.674,,,,100
rating_sequence,flow.Sequence,2_4_2_1_7,2021-05-24T15:49:36.042Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5056.572000000044,,completion,,,,unhealthy,,chocolate_truffle.png,,,,,,,,,,,,,,,chocolate truffle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,205572.71500000003,205572.24500000005,200499.288,200509.645,200515.673,205577.674,,,,
